subject,item,accuracy,latency,valence,length,frequency
97,devil,1,337,2.21,5,17.32
97,door,1,397,5.13,4,253.65
97,evil,1,399,3.23,4,28.83
97,face,1,447,6.39,4,349.78
97,fat,1,447,2.28,3,46.11
97,foul,1,811,2.81,4,10.43
97,glass,1,664,4.75,5,98.56
97,grenade,1,411,3.6,7,1.94
97,hatred,1,556,1.98,6,10.52
97,heal,1,1112,7.09,4,5.24
97,kettle,1,543,5.22,6,9.25
97,kick,1,777,4.31,4,23.24
97,kind,1,378,7.59,4,237.97
97,lesbian,1,438,4.67,7,7.13
97,maggot,1,622,2.06,6,2.35
97,moral,1,405,6.2,5,53.95
97,mountain,1,547,6.59,8,39.61
97,news,1,568,5.3,4,145.58
97,pain,1,578,2.13,4,73.38
97,pig,1,516,5.07,3,13.51
97,quarrel,1,491,2.93,7,5.83
97,rattle,1,458,5.03,6,3.77
97,safe,1,442,7.07,4,69.73
97,scum,1,426,2.43,4,5.78
97,shadow,1,447,4.35,6,30.95
97,sin,1,461,2.8,3,13.61
97,slap,1,452,2.95,4,4.88
97,snuggle,1,519,7.92,7,0.33
97,stress,1,609,2.09,6,48.7
97,table,1,526,5.22,5,202
97,tank,1,496,5.16,4,33.24
97,toothache,1,482,1.98,9,0.98
97,toy,1,530,7,3,9.77
97,trust,1,410,6.68,5,101.98
97,useful,1,366,7.14,6,100.71
97,vehicle,1,903,6.27,7,42.23
97,village,1,623,5.92,7,113.4
97,watch,1,419,5.78,5,95.57
97,world,1,453,6.5,5,590.31
98,alert,1,502,6.2,5,16
98,beggar,1,432,3.22,6,2.42
98,brave,1,456,7.15,5,18.3
98,breeze,1,535,6.85,6,13.81
98,caress,1,479,7.84,6,2.13
98,charm,1,432,6.77,5,14.25
98,cow,1,424,5.57,3,13.96
98,crude,1,434,3.12,5,13.7
98,crutch,1,467,3.43,6,1.17
98,cyclone,1,441,3.6,7,0.95
98,earth,1,428,7.15,5,97.15
98,fun,1,447,8.37,3,51.21
98,game,1,568,6.98,4,150.08
98,hard,1,455,5.22,4,229.35
98,hat,1,500,5.46,3,31.37
98,hotel,1,472,6,5,114.47
98,hurt,1,526,1.9,4,45.81
98,idiot,0,310,3.16,5,6.49
98,improve,1,431,7.65,7,62.08
98,interest,1,471,6.97,8,276.11
98,iron,1,437,4.9,4,47.5
98,lost,1,407,2.82,4,194.2
98,louse,1,603,2.81,5,0.5
98,manure,1,552,3.1,6,3.01
98,market,1,487,5.66,6,300.78
98,medicine,1,493,5.67,8,27.87
98,nectar,1,603,6.9,6,1.47
98,needle,1,758,3.82,6,12.49
98,neglect,1,582,2.63,7,12.05
98,noisy,1,618,5.02,5,10.23
98,penis,1,513,5.9,5,5.34
98,pinch,1,593,3.83,5,5.59
98,pollute,1,749,1.85,7,1.14
98,pressure,1,487,3.38,8,119.75
98,radiant,1,672,6.73,7,2.45
98,reward,1,435,7.53,6,19.79
98,scandal,1,771,3.32,7,14.73
98,snake,1,529,3.31,5,7.54
98,snob,1,488,3.36,4,1.25
98,sour,1,490,3.93,4,6.66
98,space,1,677,6.78,5,126.54
98,spirit,1,420,7,6,64.9
98,stool,1,501,4.56,5,8.64
98,talent,1,494,7.56,6,20.95
98,theory,1,551,5.3,6,131.29
98,thief,1,464,2.13,5,7.57
98,toxic,1,534,2.1,5,12.2
98,travel,1,516,7.1,6,72.71
98,trophy,1,453,7.78,6,13.03
98,trunk,1,724,5.09,5,8.16
98,wasp,1,515,3.37,4,2.58
98,wife,1,420,6.33,4,171.06
98,windmill,1,838,5.6,8,1.94
98,writer,1,499,5.52,6,37.42
100,alert,1,416,6.2,5,16
100,beggar,1,429,3.22,6,2.42
100,brave,1,345,7.15,5,18.3
100,breeze,1,385,6.85,6,13.81
100,caress,1,427,7.84,6,2.13
100,charm,1,435,6.77,5,14.25
100,cow,1,363,5.57,3,13.96
100,crude,1,374,3.12,5,13.7
100,crutch,1,517,3.43,6,1.17
100,cyclone,1,530,3.6,7,0.95
100,earth,1,359,7.15,5,97.15
100,fun,1,330,8.37,3,51.21
100,game,1,394,6.98,4,150.08
100,hard,1,471,5.22,4,229.35
100,hat,1,403,5.46,3,31.37
100,hotel,1,422,6,5,114.47
100,hurt,1,378,1.9,4,45.81
100,idiot,1,567,3.16,5,6.49
100,improve,1,489,7.65,7,62.08
100,interest,1,401,6.97,8,276.11
100,iron,1,474,4.9,4,47.5
100,lost,1,444,2.82,4,194.2
100,louse,1,590,2.81,5,0.5
100,manure,1,388,3.1,6,3.01
100,market,1,360,5.66,6,300.78
100,medicine,1,367,5.67,8,27.87
100,nectar,1,411,6.9,6,1.47
100,needle,1,422,3.82,6,12.49
100,neglect,1,410,2.63,7,12.05
100,noisy,1,396,5.02,5,10.23
100,penis,1,494,5.9,5,5.34
100,pinch,0,364,3.83,5,5.59
100,pollute,1,519,1.85,7,1.14
100,pressure,1,352,3.38,8,119.75
100,radiant,1,453,6.73,7,2.45
100,reward,1,368,7.53,6,19.79
100,scandal,1,475,3.32,7,14.73
100,snake,1,419,3.31,5,7.54
100,snob,1,389,3.36,4,1.25
100,sour,1,401,3.93,4,6.66
100,space,1,353,6.78,5,126.54
100,spirit,1,407,7,6,64.9
100,stool,1,421,4.56,5,8.64
100,talent,1,463,7.56,6,20.95
100,theory,1,388,5.3,6,131.29
100,thief,1,478,2.13,5,7.57
100,toxic,1,506,2.1,5,12.2
100,travel,1,557,7.1,6,72.71
100,trophy,1,615,7.78,6,13.03
100,trunk,1,440,5.09,5,8.16
100,wasp,1,408,3.37,4,2.58
100,wife,1,455,6.33,4,171.06
100,windmill,1,552,5.6,8,1.94
100,writer,1,316,5.52,6,37.42
101,alive,1,449,7.25,5,42.54
101,bandage,1,528,4.54,7,2.53
101,bright,1,506,7.5,6,55.4
101,carcass,1,632,3.34,7,1.4
101,cheer,1,482,8.1,5,7.81
101,coast,1,547,5.98,5,47.01
101,detail,1,618,5.55,6,62.23
101,devil,1,576,2.21,5,17.32
101,door,1,404,5.13,4,253.65
101,evil,1,492,3.23,4,28.83
101,face,1,474,6.39,4,349.78
101,fat,1,457,2.28,3,46.11
101,foul,1,377,2.81,4,10.43
101,glass,1,586,4.75,5,98.56
101,grenade,1,513,3.6,7,1.94
101,hatred,1,636,1.98,6,10.52
101,heal,1,527,7.09,4,5.24
101,kettle,1,491,5.22,6,9.25
101,kick,1,524,4.31,4,23.24
101,kind,1,427,7.59,4,237.97
101,lesbian,1,576,4.67,7,7.13
101,maggot,1,499,2.06,6,2.35
101,moral,1,502,6.2,5,53.95
101,mountain,1,508,6.59,8,39.61
101,news,1,611,5.3,4,145.58
101,pain,1,415,2.13,4,73.38
101,pig,1,467,5.07,3,13.51
101,quarrel,1,588,2.93,7,5.83
101,rattle,1,441,5.03,6,3.77
101,safe,1,789,7.07,4,69.73
101,scum,1,586,2.43,4,5.78
101,shadow,1,928,4.35,6,30.95
101,sin,1,454,2.8,3,13.61
101,slap,1,466,2.95,4,4.88
101,snuggle,1,582,7.92,7,0.33
101,stress,1,451,2.09,6,48.7
101,table,1,507,5.22,5,202
101,tank,1,493,5.16,4,33.24
101,toothache,1,1279,1.98,9,0.98
101,toy,1,425,7,3,9.77
101,trust,1,526,6.68,5,101.98
101,useful,1,493,7.14,6,100.71
101,vehicle,1,525,6.27,7,42.23
101,village,1,468,5.92,7,113.4
101,watch,1,469,5.78,5,95.57
101,world,1,462,6.5,5,590.31
103,alive,1,699,7.25,5,42.54
103,bandage,1,630,4.54,7,2.53
103,bright,1,497,7.5,6,55.4
103,carcass,0,393,3.34,7,1.4
103,cheer,1,428,8.1,5,7.81
103,coast,1,504,5.98,5,47.01
103,detail,1,495,5.55,6,62.23
103,devil,1,500,2.21,5,17.32
103,door,1,410,5.13,4,253.65
103,evil,1,487,3.23,4,28.83
103,face,1,484,6.39,4,349.78
103,fat,1,726,2.28,3,46.11
103,foul,1,392,2.81,4,10.43
103,glass,1,476,4.75,5,98.56
103,grenade,1,486,3.6,7,1.94
103,hatred,1,569,1.98,6,10.52
103,heal,1,475,7.09,4,5.24
103,kettle,1,537,5.22,6,9.25
103,kick,1,527,4.31,4,23.24
103,kind,1,494,7.59,4,237.97
103,lesbian,1,691,4.67,7,7.13
103,maggot,1,659,2.06,6,2.35
103,moral,1,518,6.2,5,53.95
103,mountain,1,431,6.59,8,39.61
103,news,1,521,5.3,4,145.58
103,pain,1,412,2.13,4,73.38
103,pig,1,442,5.07,3,13.51
103,quarrel,1,692,2.93,7,5.83
103,rattle,1,500,5.03,6,3.77
103,safe,1,415,7.07,4,69.73
103,scum,1,525,2.43,4,5.78
103,shadow,1,397,4.35,6,30.95
103,sin,1,683,2.8,3,13.61
103,slap,1,545,2.95,4,4.88
103,snuggle,1,473,7.92,7,0.33
103,stress,1,472,2.09,6,48.7
103,table,1,507,5.22,5,202
103,tank,1,505,5.16,4,33.24
103,toothache,1,559,1.98,9,0.98
103,toy,1,366,7,3,9.77
103,trust,1,512,6.68,5,101.98
103,useful,1,462,7.14,6,100.71
103,vehicle,1,748,6.27,7,42.23
103,village,1,530,5.92,7,113.4
103,watch,1,473,5.78,5,95.57
103,world,1,437,6.5,5,590.31
105,alive,1,978,7.25,5,42.54
105,bandage,1,609,4.54,7,2.53
105,bright,1,786,7.5,6,55.4
105,carcass,1,1118,3.34,7,1.4
105,cheer,1,601,8.1,5,7.81
105,coast,1,712,5.98,5,47.01
105,detail,1,620,5.55,6,62.23
105,devil,1,644,2.21,5,17.32
105,door,1,577,5.13,4,253.65
105,evil,1,531,3.23,4,28.83
105,face,1,552,6.39,4,349.78
105,fat,1,570,2.28,3,46.11
105,foul,1,603,2.81,4,10.43
105,glass,1,459,4.75,5,98.56
105,grenade,1,705,3.6,7,1.94
105,hatred,1,619,1.98,6,10.52
105,heal,1,1070,7.09,4,5.24
105,kettle,1,649,5.22,6,9.25
105,kick,1,623,4.31,4,23.24
105,kind,1,579,7.59,4,237.97
105,lesbian,1,564,4.67,7,7.13
105,maggot,1,535,2.06,6,2.35
105,moral,1,588,6.2,5,53.95
105,mountain,1,679,6.59,8,39.61
105,news,1,680,5.3,4,145.58
105,pain,1,620,2.13,4,73.38
105,pig,1,645,5.07,3,13.51
105,quarrel,1,590,2.93,7,5.83
105,rattle,1,903,5.03,6,3.77
105,safe,1,592,7.07,4,69.73
105,scum,1,713,2.43,4,5.78
105,shadow,1,476,4.35,6,30.95
105,sin,1,662,2.8,3,13.61
105,slap,1,628,2.95,4,4.88
105,snuggle,1,693,7.92,7,0.33
105,stress,1,509,2.09,6,48.7
105,table,1,650,5.22,5,202
105,tank,1,480,5.16,4,33.24
105,toothache,0,757,1.98,9,0.98
105,toy,1,500,7,3,9.77
105,trust,1,579,6.68,5,101.98
105,useful,1,511,7.14,6,100.71
105,vehicle,1,715,6.27,7,42.23
105,village,1,1307,5.92,7,113.4
105,watch,1,693,5.78,5,95.57
105,world,1,602,6.5,5,590.31
